candidate_count,confidence,confidence_reasons,generated_template_count,no_candidate_reason,no_candidate_reasons,risk,step
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,112
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,113
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,114
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,115
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,116
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,117
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,118
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,119
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,120
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,121
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,122
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,123
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,124
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,125
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,126
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,127
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,128
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,129
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,130
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,131
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,132
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,133
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,134
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,135
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,136
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,137
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,138
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,139
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,140
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,141
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,142
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,143
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,144
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,145
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,146
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold""]",True,147
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold""]",True,148
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold""]",True,149
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold""]",True,150
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold""]",True,151
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,152
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,153
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,154
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,155
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,156
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,157
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,158
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,159
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,160
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,161
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,162
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,163
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,164
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,165
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,166
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,167
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,168
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,169
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,170
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,171
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,172
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,173
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,174
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,175
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,176
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,177
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,178
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,179
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,180
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,181
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,182
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,183
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,184
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,185
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,186
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,187
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,188
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,189
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,190
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,191
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,192
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,193
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,194
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,195
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,196
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,197
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,198
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,199
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,200
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,201
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,202
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,203
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,204
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,205
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,206
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,207
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,208
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,209
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,210
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,211
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold""]",True,212
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold""]",True,213
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold""]",True,214
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,215
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,216
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,217
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,218
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,219
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,220
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,221
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,222
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,223
0,0.05,"{""crash_warning_score"": 0.0, ""raw_confidence"": 0.05, ""solver_risk"": 0.0, ""vpd_risk"": 0.0}",0,confidence_below_candidate_threshold,"[""confidence_below_candidate_threshold"", ""risk_trigger_missing_or_low""]",False,224
